frame,player_1_x,player_1_y,player_2_x,player_2_y,player_3_x,player_3_y,player_4_x,player_4_y,ball_x,ball_y,far_player_x,far_player_y,player_5_x,player_5_y
22,582.9862,885.1427,1067.690673828125,249.1642303466797,,,,,521.9199829101562,302.9320373535156,1067.5637,251.18802,,
23,581.2865,883.0506,1067.4364013671875,250.18528747558594,1712.883544921875,286.079345703125,,,525.3580322265625,301.40557861328125,1068.2036,251.63629,,
24,580.47144,883.3914,1068.297607421875,249.88197326660156,,,,,528.4747924804688,302.10601806640625,1068.8273,251.6019,,
25,581.9392,882.0452,1068.5234375,250.6636505126953,1715.265625,282.92974853515625,,,531.8560180664062,303.828857421875,1068.7333,252.13394,,
26,588.876,880.772,1068.93115234375,250.5165252685547,1717.201416015625,286.6651611328125,,,535.739013671875,308.0673522949219,1068.825,252.10336,,
27,593.76416,879.8555,1068.57275390625,250.42726135253906,1718.74560546875,281.525390625,,,538.5427856445312,314.55804443359375,1068.8909,252.32797,,
28,594.51465,876.8555,1067.49462890625,250.8039093017578,1718.9586181640625,286.1701354980469,,,542.76171875,323.75079345703125,1068.6562,252.40973,,
29,622.4066,871.9785,1067.6513671875,250.84185791015625,1720.620849609375,282.44219970703125,,,545.93359375,333.65576171875,1068.4316,252.47202,,
30,623.2367,882.6729,1067.879150390625,250.8977508544922,,,,,550.2274780273438,345.8597412109375,1068.4695,252.77463,,
31,588.79614,877.23785,1067.657470703125,250.68417358398438,,,,,554.153564453125,359.174560546875,1068.6763,252.83792,,
32,583.51184,863.2745,1067.6719970703125,250.22128295898438,,,,,559.3914184570312,376.0634765625,1068.7124,252.90347,,
33,582.5407,847.2944,1067.42333984375,249.56141662597656,,,,,562.623779296875,392.4043273925781,1068.8499,252.75485,,
34,583.51294,850.2708,1067.88525390625,249.9351348876953,,,,,567.347900390625,412.13885498046875,1068.7722,252.79987,,
35,582.19714,833.96783,1068.0068359375,249.61276245117188,,,,,571.9695434570312,431.691162109375,1068.9683,252.86996,,
36,575.37933,837.0562,1068.1043701171875,249.37203979492188,,,,,626.4251708984375,403.74468994140625,1068.6455,252.65195,,
37,565.6267,830.16284,1068.455810546875,250.1583709716797,,,,,679.2526245117188,374.68780517578125,1068.7361,253.20499,,
38,557.0304,821.8466,1067.594970703125,250.5784149169922,,,,,721.6209106445312,352.5858154296875,1068.7251,253.46951,,
39,547.66956,818.59973,1067.6170654296875,249.9459228515625,,,,,755.7951049804688,338.60711669921875,1068.426,253.74905,,
40,539.49677,814.3034,1066.333251953125,250.32110595703125,,,,,785.195068359375,327.72796630859375,1068.5233,254.57443,,
41,547.70935,819.80664,1065.7003173828125,252.03086853027344,,,,,811.2825317382812,320.5672302246094,1067.9216,254.9567,,
42,563.01544,834.6512,1066.098876953125,251.1968536376953,,,,,,,1067.3093,254.57303,,
43,573.91284,838.5826,1065.80224609375,252.13966369628906,,,,,849.2303466796875,309.04608154296875,1066.9941,254.68674,,
44,581.3695,839.2187,1065.174560546875,252.6515350341797,,,,,866.2615356445312,307.3531799316406,1067.8088,254.60452,,
45,587.47375,839.42816,1065.0633544921875,252.83413696289062,,,,,,,1067.6589,255.14136,,
46,587.747,839.1595,1065.198486328125,252.13206481933594,,,,,,,1067.593,254.93213,,
47,576.0634,841.8794,1065.273193359375,252.2694854736328,,,,,,,1067.9739,254.71829,,
48,578.54333,839.03986,1064.803466796875,252.322265625,,,,,,,1067.2595,255.07622,,
49,595.0228,839.57416,1064.954833984375,251.3164825439453,,,,,926.8082885742188,309.9981689453125,1066.7683,254.82535,,
50,598.6023,837.18536,1064.2481689453125,252.84425354003906,,,,,,,1066.2568,255.64018,,
51,608.14404,834.435,643.985107421875,834.3063354492188,1064.265625,252.34176635742188,,,,,1067.4751,254.3945,,
52,617.7062,831.4074,1064.821044921875,253.7255401611328,637.055419921875,831.4581909179688,,,,,1068.2126,255.0133,,
53,628.38995,831.71893,1063.514892578125,252.87918090820312,,,,,,,1068.6443,255.1263,,
54,637.78534,833.8068,1062.72314453125,251.92808532714844,,,,,,,1068.8035,254.97339,,
55,659.124,835.10345,1062.4990234375,251.67672729492188,,,,,964.0665283203125,259.67919921875,1068.8359,254.94385,,
56,660.8513,835.9819,1061.349609375,251.7970733642578,,,,,968.52880859375,249.48269653320312,1065.7842,254.72449,,
57,663.64404,838.5619,1058.9686279296875,251.94859313964844,,,,,,,1067.5603,254.57626,,
58,666.4488,838.5282,1059.4453125,251.44041442871094,,,,,977.7687377929688,234.01779174804688,1066.2051,254.22946,,
59,669.9945,842.6453,1055.917236328125,251.5543212890625,,,,,981.79296875,228.51736450195312,1062.7871,254.28229,,
60,670.33154,844.61816,1059.9227294921875,251.44432067871094,,,,,986.0496826171875,222.91043090820312,1064.1045,254.29147,,
61,672.4519,845.43866,1056.906005859375,251.26524353027344,,,,,989.7685546875,218.42750549316406,1061.6309,254.4949,,
62,675.06854,845.38495,1053.2337646484375,251.65306091308594,1059.2926025390625,251.74673461914062,,,,,1061.7275,254.00131,,
63,681.0161,844.1413,1051.72705078125,251.8358917236328,,,,,,,1057.344,253.65744,,
64,686.07526,838.30414,1052.5511474609375,252.14263916015625,1780.872314453125,297.35418701171875,,,,,1049.3357,254.54904,,
65,692.8038,838.0214,1051.17919921875,251.49037170410156,,,,,,,1054.7291,254.26346,,
66,697.6494,837.89124,1049.12841796875,250.98834228515625,,,,,,,1050.6082,254.68344,,
67,704.8993,845.4998,1046.697998046875,250.37319946289062,1783.6944580078125,297.8130187988281,,,,,1045.8591,254.92029,,
68,711.58466,854.035,1045.7861328125,252.62750244140625,1784.704833984375,296.2692565917969,,,,,1051.1909,245.45187,,
69,719.56055,861.9976,1044.6922607421875,252.93594360351562,1785.7056884765625,295.68426513671875,1785.2198486328125,294.9529724121094,,,1043.6353,255.63255,,
70,728.38074,875.95013,1043.6746826171875,252.46994018554688,,,,,,,1042.5076,254.8461,,
71,735.6865,881.52325,1041.55615234375,251.8872528076172,,,,,,,1040.1091,254.41687,,
72,743.21484,892.5031,1039.6534423828125,251.40719604492188,,,,,,,1037.3684,254.68268,,
73,747.9755,898.92267,1037.86376953125,253.1854705810547,,,,,,,1034.5486,254.78268,,
74,748.9741,903.674,1035.7828369140625,254.7597198486328,,,,,,,1032.9431,254.6636,,
75,752.2355,904.6524,1034.0281982421875,255.33851623535156,1792.34033203125,297.4464111328125,,,,,1032.4796,255.88446,,
76,749.2389,904.4799,1033.4722900390625,255.758056640625,1793.6898193359375,297.92767333984375,,,925.185546875,236.1611785888672,1031.7185,256.83246,,
77,741.8573,909.3902,1031.15478515625,253.6326141357422,,,,,915.3499145507812,244.66236877441406,1031.513,256.49213,,
78,732.47217,912.13873,1026.9478759765625,252.1017303466797,,,,,,,1029.284,256.19647,,
79,728.49634,920.6292,1023.1239013671875,251.96873474121094,,,,,892.2205810546875,265.5060119628906,1026.8442,257.54718,,
80,725.7583,928.72595,1019.8313598632812,253.2073211669922,,,,,,,1022.84424,256.89014,,
81,721.1644,936.34827,1017.334716796875,252.40887451171875,,,,,866.9520874023438,293.36627197265625,1018.32837,255.23218,,
82,714.6105,936.33966,1013.79248046875,252.97311401367188,,,,,852.6292114257812,309.4554443359375,1013.7153,255.40697,,
83,697.558,934.38226,1011.2952270507812,252.4500732421875,,,,,838.8470458984375,331.29473876953125,1010.28143,254.96542,,
84,678.5162,934.6357,1013.9662475585938,254.4268341064453,,,,,822.4257202148438,351.68408203125,1008.8668,255.50385,,
85,664.0458,936.2608,1006.0316162109375,253.8186798095703,,,,,806.0262451171875,375.4405517578125,1006.2803,255.40157,,
86,641.558,935.2868,1003.4185791015625,254.24395751953125,,,,,787.8025512695312,401.3621520996094,1003.6432,255.42781,,
87,633.64087,937.14996,1001.562744140625,250.80409240722656,,,,,769.4371337890625,431.96173095703125,1001.119,255.30121,,
88,629.0688,946.41046,997.6631469726562,250.04408264160156,,,,,749.8148193359375,464.9737548828125,996.85693,253.58719,,
89,621.3556,952.35956,995.7400512695312,250.55699157714844,,,,,728.909423828125,501.44854736328125,994.239,252.716,,
90,621.4748,955.2087,994.7700805664062,250.78829956054688,,,,,706.6552734375,543.040283203125,990.0305,252.5535,,
91,609.8668,963.2493,992.41845703125,249.98391723632812,,,,,683.0671997070312,586.3666381835938,987.6742,252.33072,,
92,598.6632,967.54425,990.2854614257812,250.10752868652344,,,,,667.4277954101562,585.7131958007812,984.1738,251.29788,,
93,592.64026,968.101,987.9874267578125,250.46937561035156,,,,,650.9215087890625,585.278076171875,982.8358,250.7749,,
94,572.5989,967.14,985.8365478515625,251.43731689453125,,,,,633.6068115234375,586.4976806640625,982.0028,250.93439,,
95,587.53143,967.2385,986.5433349609375,249.88243103027344,,,,,615.4052124023438,590.5281982421875,981.02625,250.73642,,
96,587.90857,966.4056,982.0595703125,251.10250854492188,,,,,596.3701171875,595.795166015625,980.4728,252.3876,,
97,585.94324,966.2936,979.7894897460938,250.1579132080078,,,,,576.7003173828125,602.6996459960938,979.32263,251.62689,,
98,588.0773,967.1254,977.430419921875,250.61241149902344,,,,,555.6558837890625,612.04345703125,978.9054,252.18784,,
99,596.1355,966.6783,976.3465576171875,249.33985900878906,,,,,533.8433837890625,623.9409790039062,978.0106,251.09769,,
100,595.3119,964.8519,975.6298828125,249.59774780273438,1808.57080078125,313.3731689453125,,,510.2138366699219,638.240478515625,976.70056,251.41583,,
101,975.1258,249.032,598.2224731445312,966.224853515625,,,,,486.0451354980469,655.0718383789062,976.4313,249.3259,,
102,975.59125,247.7842,595.9541625976562,966.6533813476562,,,,,460.7731018066406,674.6696166992188,976.0775,248.6196,,
103,559.3515,964.0932,974.3228759765625,247.1572723388672,,,,,433.7876892089844,697.6131591796875,975.49036,247.98654,,
104,561.35925,959.55524,974.2442626953125,246.3069305419922,,,,,407.23992919921875,724.3654174804688,975.0027,247.75558,,
105,576.1112,957.61884,972.826904296875,245.9781951904297,,,,,451.3302001953125,667.4334716796875,974.30066,248.22852,,
106,571.6039,950.87115,972.885009765625,246.5708770751953,,,,,517.083984375,591.1128540039062,973.1542,247.60327,,
107,570.3651,945.8267,569.98681640625,945.2433471679688,972.9180908203125,246.61912536621094,,,574.4132690429688,525.7924194335938,972.777,247.09149,,
108,569.44104,941.9568,971.8997192382812,244.62506103515625,,,,,625.696533203125,471.75140380859375,971.8662,246.68616,,
109,570.84644,940.1988,971.9379272460938,245.77455139160156,,,,,670.3968505859375,427.2351379394531,971.2921,246.7268,,
110,573.9872,944.5468,970.4033203125,246.63111877441406,,,,,709.3441162109375,389.93280029296875,970.77136,247.19144,,
111,570.08044,957.3426,970.0592651367188,246.82411193847656,,,,,743.7034912109375,359.727294921875,970.42444,246.44397,,
112,551.52686,971.36127,970.3782348632812,246.2755889892578,,,,,773.03125,333.5141296386719,970.0244,247.09866,,
113,541.7041,981.6332,970.5377807617188,245.7007598876953,,,,,800.083251953125,311.4967956542969,970.27954,247.28616,,
114,541.4909,988.7684,970.0767822265625,245.6682586669922,,,,,823.81591796875,294.9098205566406,970.48145,247.27948,,
115,540.61707,990.9844,971.4347534179688,245.3044891357422,,,,,844.2723388671875,280.65277099609375,970.7611,247.38547,,
116,546.03296,987.60846,972.5931396484375,244.63316345214844,,,,,863.6357421875,268.70538330078125,971.8369,247.56998,,
117,553.484,992.0275,975.2645874023438,245.8022918701172,,,,,880.8585815429688,259.21759033203125,973.0635,246.34698,,
118,563.52856,991.3742,976.70947265625,246.8835906982422,984.1126098632812,246.96144104003906,,,896.4344482421875,251.0217742919922,974.428,246.08453,,
119,570.1553,989.46344,986.5523071289062,244.7429962158203,980.6987915039062,245.4397430419922,,,909.1093139648438,245.17874145507812,976.74133,246.04944,,
120,589.30176,990.1624,987.8895263671875,244.97206115722656,,,,,922.9474487304688,241.05836486816406,979.41833,246.05441,,
121,598.81696,978.4754,989.9561157226562,244.63929748535156,984.625244140625,245.54530334472656,,,,,984.5156,245.23288,,
122,605.7145,977.3615,991.3364868164062,242.94493103027344,,,,,945.1240234375,236.5224151611328,987.78613,246.22617,,
123,616.1365,971.6336,995.6204223632812,244.97836303710938,,,,,955.2026977539062,235.56884765625,994.8695,246.685,,
124,633.3787,974.45874,997.4945068359375,243.71255493164062,,,,,964.1605224609375,235.7808074951172,996.5818,246.41013,,
125,637.69934,977.0834,999.033935546875,249.2660675048828,,,,,971.7020874023438,235.97073364257812,998.8882,246.91397,,
126,643.85834,975.3272,1000.9637451171875,248.2566375732422,,,,,979.0755004882812,237.71258544921875,1003.02344,246.89334,,
127,653.0259,975.3415,1004.24853515625,247.9525909423828,,,,,,,1003.74084,248.16522,,
128,661.8688,974.6391,1006.9339599609375,247.17042541503906,,,,,,,1008.23035,249.05988,,
129,670.1346,972.35614,1012.1441040039062,249.8923797607422,,,,,,,1011.23114,248.42093,,
130,679.322,966.9271,1012.8099975585938,250.75474548339844,,,,,,,1013.95135,250.88577,,
131,691.12103,966.4361,1016.2035522460938,250.64857482910156,1808.7755126953125,321.1344299316406,,,,,1016.76385,247.55566,,
132,703.0231,967.58386,1017.3468017578125,250.27500915527344,1808.2734375,323.3497619628906,,,,,1017.6214,247.15305,,
133,716.9183,958.44696,1019.557373046875,250.21609497070312,1020.1693725585938,252.1251983642578,1808.2474365234375,323.7261047363281,,,1018.86884,247.44916,,
134,736.05975,957.1061,1021.4390869140625,249.3123779296875,1808.4873046875,322.4676818847656,,,,,1020.0398,247.73209,,
135,745.86755,953.2287,1022.2931518554688,249.5243682861328,,,,,1029.3182373046875,276.20867919921875,1020.6246,247.10648,,
136,764.86725,951.3987,1022.0987548828125,249.0498046875,,,,,,,1021.96796,246.8457,,
137,776.5343,950.99945,1023.3325805664062,249.53843688964844,1808.11083984375,323.1792297363281,,,,,1023.5676,248.3068,,
138,781.0979,946.5328,1023.8087768554688,249.6854705810547,1807.501708984375,323.621826171875,,,,,1026.0747,248.8447,,
139,784.46893,949.5978,1026.939453125,250.2726287841797,1807.275146484375,322.7395324707031,,,,,1027.3091,249.65387,,
140,785.432,958.6684,1026.532470703125,250.13616943359375,1031.302734375,248.87791442871094,,,,,1027.8323,249.22812,,
141,789.7942,966.3505,,,,,,,,,1028.6143,249.09134,,
142,791.78766,971.2297,1032.740234375,247.47171020507812,,,,,,,1029.562,249.04831,,
143,791.5655,972.0208,1031.985107421875,249.1065673828125,,,,,,,1030.1658,249.47021,,
144,792.41,970.02985,,,,,,,,,1030.5479,250.02536,,
145,791.4501,969.7209,1033.3311767578125,248.75543212890625,,,,,,,1029.9856,251.81824,,
146,790.6528,968.17523,1034.1138916015625,248.6363525390625,,,,,,,1030.9031,251.1022,,
147,789.50757,967.9627,1033.92236328125,248.2121124267578,,,,,,,1031.3135,250.73056,,
148,788.61676,969.66534,1033.8009033203125,248.51046752929688,,,,,,,1031.5068,250.88547,,
149,787.1269,973.5252,1034.29150390625,248.7786407470703,,,,,,,1036.7749,251.99448,,
150,785.20917,976.731,1804.083740234375,324.3365783691406,1034.2398681640625,247.95089721679688,,,,,1033.638,251.64694,,
151,784.79285,982.3505,1803.5625,324.1902160644531,1035.090087890625,248.38687133789062,,,,,1033.2422,251.31998,,
152,784.29474,991.20416,1803.65185546875,324.1388244628906,1035.4156494140625,249.41317749023438,,,,,1036.4702,251.90976,,
153,780.1311,996.649,1034.7568359375,248.61305236816406,1803.5057373046875,323.74151611328125,,,,,1036.5208,250.75238,,
154,781.24414,1002.36017,1035.349609375,249.98374938964844,1803.520751953125,323.3214416503906,,,,,1036.3203,250.27267,,
155,780.4928,1003.0445,1036.352783203125,250.27294921875,1803.342041015625,323.40576171875,,,,,1037.263,251.44775,,
156,778.7594,1003.1263,1036.69970703125,250.4770965576172,1803.403564453125,324.2424011230469,,,,,1039.0652,252.15588,,
157,776.2051,1002.4521,1039.915771484375,251.824951171875,1803.5684814453125,323.0708923339844,,,995.70703125,222.74676513671875,1040.7197,253.28119,,
158,769.375,1000.5075,1041.3770751953125,251.76869201660156,1803.4901123046875,322.8658752441406,,,987.935546875,231.56719970703125,1041.561,252.46835,,
159,762.2321,1004.01855,1041.7578125,251.54039001464844,1803.110595703125,323.0074157714844,,,979.9830932617188,241.32215881347656,1041.71,253.0192,,
160,755.13116,1011.13354,1040.57275390625,251.3522186279297,1803.1593017578125,322.682373046875,,,971.76708984375,251.93389892578125,1041.5964,253.12631,,
161,757.97473,1019.33954,1041.2021484375,250.2991180419922,1802.6923828125,323.5611267089844,,,963.415283203125,265.4656982421875,1041.6978,253.06583,,
162,758.86365,1027.2288,1039.48095703125,251.4345703125,1802.5899658203125,323.8432922363281,,,954.07177734375,279.669921875,1040.8777,252.73978,,
163,759.5486,1030.7153,1040.03515625,252.04605102539062,1802.4931640625,323.1863708496094,,,945.372314453125,295.27679443359375,1041.0122,252.75873,,
164,759.965,1031.7688,1802.211181640625,325.0528869628906,1037.17578125,250.08644104003906,,,933.5528564453125,315.992919921875,1038.1587,252.58072,,
165,758.5139,1031.1897,1801.6109619140625,324.6189880371094,1036.4871826171875,249.98997497558594,,,923.2183837890625,337.3197021484375,1036.8135,251.6489,,
166,755.3343,1030.7434,1801.5477294921875,324.3255310058594,,,,,913.031982421875,362.60565185546875,1034.0632,251.45145,,
167,736.4171,1028.7566,1801.989990234375,324.1980285644531,1025.57275390625,249.4976348876953,,,900.1923828125,388.4591064453125,1031.3635,252.40698,,
168,750.6373,1030.1877,1024.832275390625,250.10714721679688,1801.50732421875,323.9851379394531,,,887.7775268554688,418.2264404296875,1025.5718,248.79144,,
169,744.979,1034.6349,1021.3832397460938,249.9254608154297,,,,,874.8509521484375,451.72906494140625,1023.1721,250.0582,,
170,741.1824,1035.6667,1019.441162109375,250.37704467773438,,,,,860.1683349609375,489.260498046875,1019.1713,250.37054,,
171,739.8966,1036.2668,1017.407470703125,250.7328643798828,,,,,,,1017.0577,249.70245,,
172,735.3535,1038.3645,1013.0752563476562,250.3183135986328,,,,,830.0684814453125,578.3258056640625,1014.9097,250.84091,,
173,740.87933,1036.6602,1011.5420532226562,249.53651428222656,,,,,814.0747680664062,626.990234375,1011.7781,249.50412,,
174,735.2936,1036.4432,1007.533447265625,246.34963989257812,,,,,802.2052612304688,626.9249267578125,1008.12976,249.2753,,
175,741.734,1037.0533,1004.506103515625,245.6120147705078,,,,,789.9942626953125,627.721435546875,1006.1315,249.89651,,
176,741.5746,1037.4387,1001.9276733398438,247.11241149902344,,,,,776.7601318359375,630.964111328125,1003.2656,248.82242,,
177,733.4024,1037.0912,999.6289672851562,247.3282012939453,,,,,762.421142578125,635.6506958007812,999.2418,249.0242,,
178,782.54016,1036.8798,997.122802734375,247.2910919189453,,,,,748.2740478515625,642.86962890625,994.22876,247.69684,,
179,755.94196,1038.3245,994.7631225585938,247.82400512695312,,,,,732.6068115234375,651.9111328125,991.18274,247.763,,
180,767.3698,1037.5662,991.736572265625,250.12062072753906,,,,,716.018310546875,663.7276000976562,988.4988,248.9235,,
181,788.58997,973.6857,990.192626953125,251.01809692382812,,,,,698.390869140625,678.5535278320312,988.29443,250.36392,,
182,792.355,1033.1099,987.3110961914062,251.0917510986328,,,,,680.3578491210938,696.4837036132812,986.4933,249.29715,,
183,788.29504,1032.8352,985.1282958984375,251.0222625732422,,,,,661.07763671875,717.4642944335938,985.9879,248.9797,,
184,787.51996,1030.5417,981.8302001953125,249.4199981689453,,,,,640.4261474609375,742.14306640625,984.15857,248.12549,,
185,766.0493,1025.725,979.4262084960938,247.45559692382812,,,,,618.9561767578125,771.0425415039062,981.897,248.83401,,
186,790.90466,1029.0059,977.3642578125,243.16282653808594,,,,,611.0753173828125,764.6536254882812,978.83923,247.35886,,
187,803.1092,1026.3601,976.040771484375,244.18991088867188,,,,,639.36376953125,667.3314208984375,977.17053,247.78882,,
188,811.46576,1028.287,974.4699096679688,244.30471801757812,,,,,663.523193359375,591.9803466796875,975.46985,247.67337,,
189,816.90393,1029.1462,972.8106079101562,244.38685607910156,,,,,682.8292236328125,531.0281982421875,973.70496,247.78448,,
190,826.27124,1031.3516,972.725830078125,243.34547424316406,,,,,698.5922241210938,484.3760070800781,971.8141,246.48059,,
191,829.45764,1032.5164,970.027587890625,243.14369201660156,,,,,712.31591796875,445.5192565917969,970.3545,246.09726,,
192,831.31494,1034.123,968.8317260742188,244.15252685546875,,,,,723.5609130859375,415.193603515625,968.1542,246.233,,
193,834.5394,1031.0826,967.654541015625,243.40576171875,,,,,732.69970703125,390.01708984375,965.99475,245.8642,,
194,830.7821,1025.7192,964.2015380859375,244.102294921875,,,,,740.21337890625,369.80743408203125,965.04736,244.07657,,
195,836.0274,1022.64813,961.93212890625,246.2862091064453,,,,,747.6475830078125,354.25421142578125,962.621,244.13867,,
196,841.437,1018.4202,962.1455078125,245.39048767089844,,,,,752.8025512695312,340.70458984375,961.16565,244.20163,,
197,848.9079,1015.9043,961.785888671875,244.85838317871094,1793.871826171875,331.78045654296875,,,758.0849609375,330.61175537109375,959.43616,244.29636,,
198,860.50757,1014.37726,961.498291015625,245.39666748046875,956.4979858398438,241.77401733398438,,,,,959.7488,244.77707,,
199,865.554,1013.9892,955.750732421875,245.5103759765625,,,,,765.329833984375,316.50762939453125,960.3246,244.32529,,
200,872.80176,1014.7262,951.3095703125,245.24244689941406,,,,,769.0150146484375,310.51861572265625,958.626,243.54868,,
201,871.5255,1013.6556,950.401611328125,242.7816925048828,,,,,772.2876586914062,303.1681823730469,956.46313,242.58463,,
202,870.33716,1014.55865,945.005615234375,240.97164916992188,,,,,,,947.87244,242.23898,,
203,874.1933,1015.0093,941.6471557617188,239.47109985351562,,,,,,,933.7854,241.0845,,
204,882.07764,1009.1662,1792.4422607421875,323.4208068847656,,,,,,,932.2562,241.97806,,
205,874.4231,1003.2128,1791.9451904296875,322.629638671875,,,,,,,924.3662,241.99496,,
206,873.13824,998.6642,1791.5618896484375,323.85491943359375,925.1229858398438,240.0888214111328,,,787.91357421875,281.49273681640625,928.5432,242.49893,,
207,890.649,992.7376,921.6915893554688,243.20315551757812,1790.970703125,324.97393798828125,,,,,920.3413,243.86111,,
208,884.3662,983.95056,1790.6478271484375,324.52679443359375,921.7928466796875,244.3080596923828,,,,,917.94836,244.6694,,
209,879.75,978.73193,1790.5166015625,325.539306640625,919.1319580078125,244.6331329345703,,,,,914.2279,244.9672,,
210,882.96094,966.17194,1790.2144775390625,325.3624572753906,,,,,796.91455078125,282.04052734375,911.4513,243.71857,,
211,883.7913,949.9274,1790.2127685546875,325.8244934082031,,,,,798.810791015625,283.4673767089844,907.5294,245.29251,,
212,883.63196,942.514,1790.572021484375,327.7294921875,898.0449829101562,240.6126251220703,,,800.7197265625,285.741943359375,901.8097,245.25626,,
213,885.97174,931.19183,1790.9886474609375,332.4059143066406,892.9041748046875,245.75830078125,,,,,894.3677,246.62854,,
214,895.03345,925.12286,890.0597534179688,245.46725463867188,1791.380126953125,326.41607666015625,,,803.5631103515625,283.9649658203125,887.1537,247.19858,,
215,902.7757,919.18964,887.501220703125,243.85313415527344,,,,,805.0781860351562,275.1181640625,885.61597,246.57712,,
216,903.77356,910.4217,885.40625,244.28746032714844,,,,,806.2002563476562,266.0543518066406,882.1809,246.51407,,
217,904.35114,906.97174,880.2431030273438,244.3220672607422,1791.924560546875,330.1587219238281,,,808.3438720703125,258.96820068359375,879.5719,245.40652,,
218,905.1112,904.9252,877.4547729492188,246.58946228027344,1791.3458251953125,330.1878356933594,,,809.945068359375,250.80642700195312,871.7855,245.95837,,
219,906.21155,904.0741,874.1162109375,244.8593292236328,1790.8765869140625,330.0597229003906,,,810.20263671875,245.48941040039062,869.464,246.32968,,
220,909.25757,904.72394,870.9054565429688,246.135498046875,1790.66748046875,329.8257141113281,,,,,867.5868,247.29681,,
221,916.9601,910.6372,1790.8704833984375,328.04803466796875,869.4354248046875,247.2597198486328,,,812.3616943359375,236.0855712890625,863.86926,247.76529,,
222,932.3824,916.49164,864.952880859375,248.67626953125,1790.46875,327.7975769042969,,,,,859.8246,247.69553,,
223,948.7943,912.6506,863.1866455078125,248.61346435546875,1790.129150390625,330.8369140625,,,814.531982421875,230.10525512695312,858.6836,248.66037,,
224,953.2392,918.1388,862.07568359375,247.94578552246094,1789.843505859375,329.4154968261719,,,815.2203369140625,227.68148803710938,857.3395,249.47266,,
225,962.4593,920.80365,859.5615234375,248.89617919921875,1789.4051513671875,329.0755920410156,,,816.66796875,226.59512329101562,858.4901,249.50522,,
226,972.8565,927.995,858.4257202148438,249.30020141601562,1789.08984375,330.8042907714844,,,817.137939453125,226.1454620361328,858.1919,248.78738,,
227,982.82587,921.97894,857.8076171875,249.17446899414062,1788.65625,330.51947021484375,,,817.9623413085938,226.14718627929688,857.49084,248.71976,,
228,992.8503,921.9113,856.8169555664062,249.05992126464844,1788.0245361328125,332.8857421875,,,818.6292724609375,225.98374938964844,854.8198,249.6838,,
229,1001.858,925.7558,855.58203125,248.8302459716797,,,,,,,855.1356,249.08087,,
230,1010.60596,925.2457,853.9078369140625,250.0433807373047,,,,,,,854.7339,249.39294,,
